DATE,WITHDRAWAL_AMT,DEPOSIT_AMT
13-Oct-17, 500.00 ,
13-Oct-17, 101.00 ,
13-Oct-17," 2,500.00 ",
13-Oct-17," 10,000.00 ",
13-Oct-17," 1,000.00 ",
13-Oct-17, 520.00 ,
13-Oct-17," 2,000.00 ",
13-Oct-17," 1,600.00 ",
13-Oct-17," 1,000.00 ",
13-Oct-17," 1,000.00 ",
13-Oct-17, 400.00 ,
13-Oct-17," 5,000.00 ",
13-Oct-17," 2,000.00 ",
13-Oct-17," 1,500.00 ",
13-Oct-17, 200.00 ,
13-Oct-17," 1,500.00 ",
13-Oct-17," 2,040.00 ",
13-Oct-17," 1,000.00 ",
13-Oct-17,," 2,22,813.44 "
13-Oct-17,," 40,106.42 "
13-Oct-17,," 5,74,72,034.00 "
13-Oct-17," 3,54,24,167.00 ",
13-Oct-17," 1,50,00,000.00 ",
13-Oct-17," 75,00,000.00 ",
16-Oct-17,," 4,42,76,831.00 "
16-Oct-17,," 5,48,79,921.00 "
16-Oct-17,," 3,79,45,382.00 "
16-Oct-17," 2,63,64,205.00 ",
16-Oct-17," 2,94,90,172.00 ",
16-Oct-17," 2,44,77,266.00 ",
16-Oct-17," 20,00,000.00 ",
16-Oct-17," 20,00,000.00 ",
16-Oct-17," 50,00,000.00 ",
16-Oct-17," 1,00,00,000.00 ",
16-Oct-17," 1,00,00,000.00 ",
16-Oct-17," 1,50,00,000.00 ",
16-Oct-17," 40,00,000.00 ",
16-Oct-17, 2.95 ,
16-Oct-17,, 3.54 
16-Oct-17," 40,00,000.00 ",
16-Oct-17," 40,00,000.00 ",
16-Oct-17,," 1,66,847.05 "
16-Oct-17,," 30,032.47 "
16-Oct-17,," 2,05,196.45 "
16-Oct-17,," 36,935.36 "
16-Oct-17,," 1,52,200.35 "
16-Oct-17,," 27,396.06 "
17-Oct-17, 71.98 ,
17-Oct-17,, 37.17 
17-Oct-17,," 2,56,685.68 "
17-Oct-17,," 46,203.42 "
17-Oct-17,," 6,63,91,337.00 "
17-Oct-17," 3,99,88,875.00 ",
17-Oct-17, 100.00 ,
17-Oct-17," 1,50,00,000.00 ",
17-Oct-17," 1,30,00,000.00 ",
18-Oct-17, 17.70 ,
18-Oct-17,, 108.26 
18-Oct-17,," 3,00,718.03 "
18-Oct-17,," 54,129.25 "
18-Oct-17,," 7,83,75,799.00 "
18-Oct-17," 4,66,74,805.00 ",
18-Oct-17, 500.00 ,
18-Oct-17,, 100.00 
18-Oct-17," 1,50,00,000.00 ",
18-Oct-17," 21,00,000.00 ",
18-Oct-17," 1,50,00,000.00 ",
21-Oct-17,," 7,35,66,983.00 "
21-Oct-17,," 4,22,98,793.00 "
21-Oct-17,," 3,30,38,069.00 "
21-Oct-17," 4,58,63,129.00 ",
21-Oct-17," 2,97,85,790.00 ",
21-Oct-17," 2,92,54,647.00 ",
21-Oct-17, 23.84 ,
21-Oct-17,, 17.70 
21-Oct-17,," 2,84,305.11 "
21-Oct-17,," 51,174.92 "
21-Oct-17,," 1,73,308.25 "
21-Oct-17,," 31,195.49 "
21-Oct-17,," 1,47,835.23 "
21-Oct-17,," 26,610.34 "
21-Oct-17," 1,50,00,000.00 ",
21-Oct-17," 1,50,00,000.00 ",
21-Oct-17," 1,00,00,000.00 ",
21-Oct-17," 20,00,000.00 ",
21-Oct-17," 20,00,000.00 ",
23-Oct-17, 35.40 ,
23-Oct-17,," 1,73,586.91 "
23-Oct-17,," 31,245.64 "
23-Oct-17,," 1,42,384.26 "
23-Oct-17,," 25,629.17 "
23-Oct-17,," 4,06,73,897.00 "
23-Oct-17,," 3,37,44,990.00 "
23-Oct-17," 3,12,21,579.00 ",
23-Oct-17," 2,55,97,420.00 ",
23-Oct-17," 10,000.00 ",
23-Oct-17," 40,00,000.00 ",
23-Oct-17," 40,00,000.00 ",
23-Oct-17," 40,00,000.00 ",
23-Oct-17," 30,00,000.00 ",
23-Oct-17," 30,00,000.00 ",
24-Oct-17,," 6,00,58,374.00 "
24-Oct-17,, 35.40 
24-Oct-17,," 2,43,701.29 "
24-Oct-17,," 43,866.23 "
24-Oct-17," 4,07,83,377.00 ",
24-Oct-17," 1,50,00,000.00 ",
24-Oct-17," 53,00,000.00 ",
25-Oct-17,," 5,57,12,944.00 "
25-Oct-17, 92.75 ,
25-Oct-17,," 2,32,789.41 "
25-Oct-17,," 41,902.09 "
25-Oct-17," 4,16,16,321.00 ",
25-Oct-17," 1,43,00,000.00 ",
26-Oct-17,," 4,45,38,047.00 "
26-Oct-17," 3,50,60,994.00 ",
26-Oct-17, 50.51 ,
26-Oct-17,," 1,92,036.60 "
26-Oct-17,," 34,566.59 "
26-Oct-17,," 10,000.00 "
26-Oct-17,," 10,000.00 "
26-Oct-17,," 5,000.00 "
26-Oct-17,," 10,000.00 "
26-Oct-17,," 2,100.00 "
26-Oct-17,," 3,000.00 "
26-Oct-17,," 1,500.00 "
26-Oct-17,," 10,000.00 "
26-Oct-17,," 1,040.00 "
26-Oct-17," 97,00,000.00 ",
27-Oct-17,," 3,55,36,909.00 "
27-Oct-17, 439.19 ,
27-Oct-17, 500.00 ,
27-Oct-17," 6,000.00 ",
27-Oct-17," 5,000.00 ",
27-Oct-17," 10,000.00 ",
27-Oct-17," 1,500.00 ",
27-Oct-17, 100.00 ,
27-Oct-17," 2,500.00 ",
27-Oct-17, 200.00 ,
27-Oct-17," 3,000.00 ",
27-Oct-17, 200.00 ,
27-Oct-17," 1,000.00 ",
27-Oct-17," 10,000.00 ",
27-Oct-17," 2,000.00 ",
27-Oct-17," 5,500.00 ",
27-Oct-17, 500.00 ,
27-Oct-17," 10,000.00 ",
27-Oct-17," 6,000.00 ",
27-Oct-17, 900.00 ,
27-Oct-17," 4,500.00 ",
27-Oct-17," 2,000.00 ",
27-Oct-17, 400.00 ,
27-Oct-17," 5,000.00 ",
27-Oct-17," 1,580.00 ",
27-Oct-17," 1,000.00 ",
27-Oct-17," 1,500.00 ",
27-Oct-17," 2,500.00 ",
27-Oct-17,, 50.51 
27-Oct-17, 160.00 ,
27-Oct-17," 5,020.00 ",
27-Oct-17," 10,000.00 ",
27-Oct-17," 1,000.00 ",
27-Oct-17," 4,450.00 ",
27-Oct-17," 10,000.00 ",
27-Oct-17," 5,000.00 ",
27-Oct-17," 1,000.00 ",
27-Oct-17," 10,000.00 ",
27-Oct-17," 3,000.00 ",
27-Oct-17," 2,500.00 ",
27-Oct-17, 400.00 ,
27-Oct-17,," 1,54,734.06 "
27-Oct-17,," 27,852.13 "
27-Oct-17," 2,81,02,835.00 ",
27-Oct-17," 76,00,000.00 ",
30-Oct-17,," 3,39,38,494.00 "
30-Oct-17,," 3,62,82,953.00 "
30-Oct-17,," 2,73,31,958.00 "
30-Oct-17," 2,78,20,290.00 ",
30-Oct-17," 2,56,73,190.00 ",
30-Oct-17," 2,28,95,866.00 ",
30-Oct-17," 1,50,00,000.00 ",
30-Oct-17," 61,00,000.00 ",
30-Oct-17,, 92.75 
30-Oct-17,," 1,49,253.05 "
30-Oct-17,," 26,865.55 "
30-Oct-17,," 1,52,976.26 "
30-Oct-17,," 27,535.73 "
30-Oct-17,," 1,25,802.93 "
30-Oct-17,," 22,644.53 "
31-Oct-17, 17.70 ,
31-Oct-17,," 2,05,926.38 "
31-Oct-17,," 37,066.75 "
31-Oct-17,," 4,86,75,765.00 "
31-Oct-17," 3,50,40,046.00 ",
31-Oct-17," 1,44,00,000.00 ",
01-Nov-17,," 1,87,905.46 "
01-Nov-17,," 33,822.98 "
01-Nov-17, 29.50 ,
01-Nov-17,," 4,61,12,114.00 "
01-Nov-17," 3,23,65,202.00 ",
01-Nov-17," 1,40,00,000.00 ",
02-Nov-17,," 1,81,631.08 "
02-Nov-17,," 32,693.59 "
02-Nov-17,," 4,43,96,253.00 "
02-Nov-17," 3,18,17,739.00 ",
02-Nov-17," 1,28,00,000.00 ",
03-Nov-17, 35.99 ,
03-Nov-17,, 29.50 
03-Nov-17,," 2,01,617.26 "
03-Nov-17,," 36,291.11 "
03-Nov-17,," 4,73,01,760.00 "
03-Nov-17," 3,66,75,558.00 ",
03-Nov-17," 1,08,00,000.00 ",
06-Nov-17,," 4,91,35,047.00 "
06-Nov-17," 3,66,59,315.00 ",
06-Nov-17, 47.20 ,
06-Nov-17,, 17.70 
06-Nov-17,," 2,07,322.76 "
06-Nov-17,," 37,318.10 "
06-Nov-17,," 1,83,643.61 "
06-Nov-17,," 33,055.85 "
06-Nov-17,," 1,37,677.38 "
06-Nov-17,," 24,781.93 "
06-Nov-17,," 4,28,40,450.00 "
06-Nov-17," 3,25,91,654.00 ",
06-Nov-17," 20,00,000.00 ",
06-Nov-17," 1,00,00,000.00 ",
06-Nov-17," 1,00,00,000.00 ",
06-Nov-17,," 3,00,51,298.00 "
06-Nov-17," 2,54,07,903.00 ",
07-Nov-17," 50,00,000.00 ",
07-Nov-17,, 65.49 
07-Nov-17,," 2,04,712.82 "
07-Nov-17,," 36,848.31 "
07-Nov-17,," 4,85,60,099.00 "
07-Nov-17," 3,38,38,994.00 ",
07-Nov-17," 1,00,00,000.00 ",
07-Nov-17," 40,00,000.00 ",
07-Nov-17," 20,00,000.00 ",
08-Nov-17, 45.43 ,
08-Nov-17,, 17.70 
08-Nov-17,," 2,13,031.80 "
08-Nov-17,," 38,345.72 "
08-Nov-17,," 5,12,56,727.00 "
08-Nov-17," 3,47,66,404.00 ",
08-Nov-17," 1,50,00,000.00 ",
08-Nov-17," 17,00,000.00 ",
09-Nov-17,," 5,21,91,352.00 "
09-Nov-17,," 2,18,423.88 "
09-Nov-17,," 39,316.30 "
09-Nov-17," 3,70,50,054.00 ",
09-Nov-17," 1,00,00,000.00 ",
09-Nov-17," 54,00,000.00 ",
10-Nov-17,," 5,25,52,138.00 "
10-Nov-17, 19.53 ,
10-Nov-17,, 45.43 
10-Nov-17,," 2,17,467.07 "
10-Nov-17,," 39,144.07 "
10-Nov-17," 3,63,09,944.00 ",
10-Nov-17," 1,00,00,000.00 ",
10-Nov-17," 65,00,000.00 ",
13-Nov-17,," 5,44,85,471.00 "
13-Nov-17," 3,61,08,954.00 ",
13-Nov-17,, 19.53 
13-Nov-17,," 2,19,608.71 "
13-Nov-17,," 39,529.57 "
13-Nov-17,," 2,02,540.31 "
13-Nov-17,," 36,457.26 "
13-Nov-17,," 1,62,749.17 "
13-Nov-17,," 29,294.85 "
13-Nov-17,," 5,10,29,577.00 "
13-Nov-17,," 3,67,43,881.00 "
13-Nov-17," 3,05,21,708.00 ",
13-Nov-17," 2,73,58,963.00 ",
13-Nov-17," 50,00,000.00 ",
13-Nov-17," 50,00,000.00 ",
13-Nov-17," 50,00,000.00 ",
13-Nov-17," 30,00,000.00 ",
13-Nov-17," 1,50,00,000.00 ",
13-Nov-17," 40,00,000.00 ",
13-Nov-17," 30,00,000.00 ",
13-Nov-17," 30,00,000.00 ",
13-Nov-17," 20,00,000.00 ",
13-Nov-17," 20,00,000.00 ",
13-Nov-17," 20,00,000.00 ",
14-Nov-17, 17.70 ,
14-Nov-17,," 2,26,063.76 "
14-Nov-17,," 40,691.48 "
14-Nov-17,," 5,49,52,658.00 "
14-Nov-17," 3,61,47,519.00 ",
14-Nov-17," 41,00,000.00 ",
14-Nov-17," 1,50,00,000.00 ",
15-Nov-17,," 2,34,542.79 "
15-Nov-17,," 42,217.70 "
15-Nov-17,," 5,61,76,205.00 "
15-Nov-17," 3,91,30,841.00 ",
15-Nov-17," 1,50,00,000.00 ",
15-Nov-17," 23,00,000.00 ",
16-Nov-17,," 5,29,58,444.00 "
16-Nov-17," 3,77,56,316.00 ",
16-Nov-17, 123.90 ,
16-Nov-17,, 8.91 
16-Nov-17,," 2,22,286.25 "
16-Nov-17,," 40,011.53 "
16-Nov-17," 1,50,00,000.00 ",
17-Nov-17,, 53.10 
17-Nov-17,," 1,96,166.74 "
17-Nov-17,," 35,310.01 "
17-Nov-17,," 4,83,38,306.00 "
17-Nov-17," 3,15,42,975.00 ",
17-Nov-17," 1,50,00,000.00 ",
17-Nov-17," 25,00,000.00 ",
18-Nov-17, 68.73 ,
18-Nov-17,," 2,15,740.35 "
18-Nov-17,," 38,833.26 "
18-Nov-17,," 5,27,14,317.00 "
18-Nov-17," 3,45,18,775.00 ",
18-Nov-17," 1,50,00,000.00 ",
18-Nov-17," 5,00,000.00 ",
18-Nov-17," 5,00,000.00 ",
20-Nov-17," 24,00,000.00 ",
20-Nov-17,," 4,49,07,751.00 "
20-Nov-17,," 2,73,89,398.00 "
20-Nov-17, 112.10 ,
20-Nov-17, 505.00 ,
20-Nov-17, 2.98 ,
20-Nov-17,," 1,84,826.38 "
20-Nov-17,," 33,268.75 "
20-Nov-17,," 1,17,782.86 "
20-Nov-17,," 21,200.91 "
20-Nov-17," 3,08,47,661.00 ",
20-Nov-17," 1,89,28,508.00 ",
20-Nov-17," 1,50,00,000.00 ",
20-Nov-17," 50,00,000.00 ",
20-Nov-17," 20,00,000.00 ",
21-Nov-17,, 53.10 
21-Nov-17,," 1,10,089.16 "
21-Nov-17,," 19,816.05 "
21-Nov-17,," 2,66,23,853.00 "
21-Nov-17," 1,76,33,432.00 ",
21-Nov-17," 1,00,00,000.00 ",
21-Nov-17,, 505.00 
22-Nov-17, 29.68 ,
22-Nov-17,, 180.84 
22-Nov-17,," 1,26,232.37 "
22-Nov-17,," 22,721.83 "
22-Nov-17,," 3,05,71,315.00 "
22-Nov-17," 2,03,65,745.00 ",
22-Nov-17,," 10,000.00 "
22-Nov-17," 1,04,00,000.00 ",
23-Nov-17,," 2,83,15,092.00 "
23-Nov-17, 57.67 ,
23-Nov-17,," 1,21,982.24 "
23-Nov-17,," 21,956.80 "
23-Nov-17," 2,18,08,529.00 ",
23-Nov-17," 66,00,000.00 ",
24-Nov-17,," 3,60,60,570.00 "
24-Nov-17," 2,70,78,379.00 ",
24-Nov-17,, 87.34 
24-Nov-17,," 1,57,613.38 "
24-Nov-17,," 28,370.41 "
24-Nov-17," 92,00,000.00 ",
27-Nov-17,," 3,72,83,734.00 "
27-Nov-17,," 3,78,62,206.00 "
27-Nov-17,," 2,75,41,291.00 "
27-Nov-17," 2,67,60,645.00 ",
27-Nov-17," 2,50,80,090.00 ",
27-Nov-17," 2,00,08,977.00 ",
27-Nov-17," 1,50,00,000.00 ",
27-Nov-17," 1,50,00,000.00 ",
27-Nov-17, 155.78 ,
27-Nov-17,," 1,57,356.08 "
27-Nov-17,," 28,324.09 "
27-Nov-17,," 1,60,412.51 "
27-Nov-17,," 28,874.25 "
27-Nov-17,," 1,21,967.50 "
27-Nov-17,," 21,954.15 "
28-Nov-17, 35.40 ,
28-Nov-17,, 40.12 
28-Nov-17,," 1,74,417.53 "
28-Nov-17,," 31,395.16 "
28-Nov-17,," 4,20,18,820.00 "
28-Nov-17," 2,74,74,604.00 ",
28-Nov-17," 1,00,00,000.00 ",
28-Nov-17," 30,00,000.00 ",
28-Nov-17," 20,00,000.00 ",
29-Nov-17,," 4,18,38,914.00 "
29-Nov-17,, 35.40 
29-Nov-17,," 1,80,425.54 "
29-Nov-17,," 32,476.60 "
29-Nov-17," 3,12,44,025.00 ",
29-Nov-17," 1,19,00,000.00 ",
30-Nov-17, 91.45 ,
30-Nov-17,, 73.75 
30-Nov-17,," 1,68,751.43 "
30-Nov-17,," 30,375.26 "
30-Nov-17,," 3,90,70,586.00 "
30-Nov-17," 2,96,71,066.00 ",
30-Nov-17," 96,00,000.00 ",
02-Dec-17,," 3,75,29,327.00 "
02-Dec-17,," 3,26,40,685.00 "
02-Dec-17," 2,92,85,130.00 ",
02-Dec-17," 2,24,64,135.00 ",
02-Dec-17," 1,50,00,000.00 ",
02-Dec-17," 30,00,000.00 ",
02-Dec-17, 29.50 ,
02-Dec-17,," 1,61,908.42 "
02-Dec-17,," 29,143.52 "
02-Dec-17,," 1,32,084.36 "
02-Dec-17,," 23,775.18 "
04-Dec-17,," 3,41,70,088.00 "
04-Dec-17,," 2,50,47,758.00 "
04-Dec-17," 2,45,79,331.00 ",
04-Dec-17," 1,90,98,613.00 ",
04-Dec-17," 1,00,00,000.00 ",
04-Dec-17," 63,00,000.00 ",
04-Dec-17," 1,225.41 ",
04-Dec-17,, 70.80 
04-Dec-17,," 1,42,546.27 "
04-Dec-17,," 25,658.33 "
04-Dec-17,," 1,09,107.58 "
04-Dec-17,," 19,639.36 "
05-Dec-17,," 3,64,16,574.00 "
05-Dec-17," 2,30,49,245.00 ",
05-Dec-17," 1,000.00 ",
05-Dec-17, 500.00 ,
05-Dec-17," 6,000.00 ",
05-Dec-17," 1,220.00 ",
05-Dec-17," 1,020.00 ",
05-Dec-17," 4,800.00 ",
05-Dec-17," 3,000.00 ",
05-Dec-17," 10,000.00 ",
05-Dec-17," 2,500.00 ",
05-Dec-17," 6,000.00 ",
05-Dec-17," 5,000.00 ",
05-Dec-17," 3,000.00 ",
05-Dec-17, 100.00 ,
05-Dec-17," 2,020.00 ",
05-Dec-17," 1,500.00 ",
05-Dec-17, 800.00 ,
05-Dec-17," 2,000.00 ",
05-Dec-17," 2,000.00 ",
05-Dec-17, 300.00 ,
05-Dec-17," 3,000.00 ",
05-Dec-17," 2,800.00 ",
05-Dec-17," 10,000.00 ",
05-Dec-17, 500.00 ,
05-Dec-17, 500.00 ,
05-Dec-17," 2,010.00 ",
05-Dec-17," 6,000.00 ",
05-Dec-17," 1,210.00 ",
05-Dec-17," 5,100.00 ",
05-Dec-17," 1,000.00 ",
05-Dec-17," 2,030.00 ",
05-Dec-17," 10,000.00 ",
05-Dec-17," 1,000.00 ",
05-Dec-17, 700.00 ,
05-Dec-17, 400.00 ,
05-Dec-17," 1,000.00 ",
05-Dec-17," 10,000.00 ",
05-Dec-17," 2,500.00 ",
05-Dec-17, 720.00 ,
05-Dec-17," 1,000.00 ",
05-Dec-17, 510.00 ,
05-Dec-17, 620.00 ,
05-Dec-17, 500.00 ,
05-Dec-17, 100.00 ,
05-Dec-17," 1,000.00 ",
05-Dec-17, 310.00 ,
05-Dec-17, 100.00 ,
05-Dec-17, 400.00 ,
05-Dec-17, 200.00 ,
05-Dec-17," 5,000.00 ",
05-Dec-17," 1,010.00 ",
05-Dec-17, 620.00 ,
05-Dec-17," 3,000.00 ",
05-Dec-17," 1,000.00 ",
05-Dec-17," 2,002.00 ",
05-Dec-17," 1,600.00 ",
05-Dec-17," 5,000.00 ",
05-Dec-17, 300.00 ,
05-Dec-17," 1,000.00 ",
05-Dec-17," 5,000.00 ",
05-Dec-17," 4,000.00 ",
05-Dec-17," 1,020.00 ",
05-Dec-17," 5,000.00 ",
05-Dec-17," 5,000.00 ",
05-Dec-17, 400.00 ,
05-Dec-17," 1,000.00 ",
05-Dec-17, 350.00 ,
05-Dec-17, 816.00 ,
05-Dec-17," 2,000.00 ",
05-Dec-17," 3,500.00 ",
05-Dec-17," 6,000.00 ",
05-Dec-17, 420.00 ,
05-Dec-17, 300.00 ,
05-Dec-17," 2,537.00 ",
05-Dec-17, 500.00 ,
05-Dec-17," 4,000.00 ",
05-Dec-17, 600.00 ,
05-Dec-17," 3,000.00 ",
05-Dec-17, 405.00 ,
05-Dec-17," 5,000.00 ",
05-Dec-17, 910.00 ,
05-Dec-17, 175.00 ,
05-Dec-17," 5,000.00 ",
05-Dec-17, 205.00 ,
05-Dec-17, 400.00 ,
05-Dec-17," 2,000.00 ",
05-Dec-17," 1,000.00 ",
05-Dec-17, 100.00 ,
05-Dec-17, 300.00 ,
05-Dec-17, 410.00 ,
05-Dec-17, 500.00 ,
05-Dec-17," 1,200.00 ",
05-Dec-17," 3,000.00 ",
05-Dec-17," 2,040.00 ",
05-Dec-17," 10,000.00 ",
05-Dec-17," 1,010.00 ",
05-Dec-17, 205.00 ,
05-Dec-17," 7,800.00 ",
05-Dec-17, 100.00 ,
05-Dec-17," 1,000.00 ",
05-Dec-17," 1,500.00 ",
05-Dec-17," 4,000.00 ",
05-Dec-17," 1,000.00 ",
05-Dec-17," 6,000.00 ",
05-Dec-17," 8,000.00 ",
05-Dec-17," 5,005.00 ",
05-Dec-17," 1,010.00 ",
05-Dec-17," 5,000.00 ",
05-Dec-17," 1,500.00 ",
05-Dec-17," 1,000.00 ",
05-Dec-17," 2,000.00 ",
05-Dec-17," 5,360.00 ",
05-Dec-17," 1,100.00 ",
05-Dec-17, 500.00 ,
05-Dec-17, 810.00 ,
05-Dec-17, 615.00 ,
05-Dec-17," 1,500.00 ",
05-Dec-17," 1,000.00 ",
05-Dec-17, 147.00 ,
05-Dec-17, 800.00 ,
05-Dec-17, 900.00 ,
05-Dec-17," 2,000.00 ",
05-Dec-17, 500.00 ,
05-Dec-17," 1,020.00 ",
05-Dec-17," 1,030.00 ",
05-Dec-17, 320.00 ,
05-Dec-17," 2,020.00 ",
05-Dec-17, 500.00 ,
05-Dec-17, 100.00 ,
05-Dec-17," 5,000.00 ",
05-Dec-17," 1,800.00 ",
05-Dec-17," 3,000.00 ",
05-Dec-17, 500.00 ,
05-Dec-17, 100.00 ,
05-Dec-17, 900.00 ,
05-Dec-17," 2,020.00 ",
05-Dec-17," 10,000.00 ",
05-Dec-17, 2.95 ,
05-Dec-17,, 29.50 
05-Dec-17,," 1,47,199.57 "
05-Dec-17,," 26,495.92 "
05-Dec-17," 1,00,00,000.00 ",
05-Dec-17," 30,00,000.00 ",
06-Dec-17,," 3,97,36,727.00 "
06-Dec-17,," 1,63,312.28 "
06-Dec-17,," 29,396.21 "
06-Dec-17," 2,70,38,201.00 ",
06-Dec-17," 1,35,00,000.00 ",
06-Dec-17,, 500.00 
06-Dec-17,," 6,900.00 "
06-Dec-17," 10,000.00 ",
06-Dec-17, 100.00 ,
06-Dec-17," 4,000.00 ",
06-Dec-17," 1,000.00 ",
07-Dec-17, 17.70 ,
07-Dec-17,," 1,73,574.98 "
07-Dec-17,," 31,243.50 "
07-Dec-17,," 4,15,40,136.00 "
07-Dec-17," 2,94,20,721.00 ",
07-Dec-17, 500.00 ,
07-Dec-17," 6,900.00 ",
07-Dec-17, 500.00 ,
07-Dec-17," 6,900.00 ",
07-Dec-17,," 10,000.00 "
07-Dec-17,, 100.00 
07-Dec-17,," 4,000.00 "
07-Dec-17,," 1,000.00 "
07-Dec-17,," 10,000.00 "
07-Dec-17,, 100.00 
07-Dec-17,," 4,000.00 "
07-Dec-17,," 1,000.00 "
07-Dec-17," 1,23,00,000.00 ",
08-Dec-17,," 4,51,58,759.00 "
08-Dec-17," 3,28,15,401.00 ",
08-Dec-17, 440.13 ,
08-Dec-17, 500.00 ,
08-Dec-17," 1,000.00 ",
08-Dec-17," 2,500.00 ",
08-Dec-17, 500.00 ,
08-Dec-17," 1,000.00 ",
08-Dec-17, 600.00 ,
08-Dec-17," 1,000.00 ",
08-Dec-17," 4,000.00 ",
08-Dec-17, 500.00 ,
08-Dec-17," 2,000.00 ",
08-Dec-17," 3,000.00 ",
08-Dec-17, 500.00 ,
08-Dec-17, 500.00 ,
08-Dec-17," 1,000.00 ",
08-Dec-17," 1,000.00 ",
08-Dec-17," 10,000.00 ",
08-Dec-17," 3,000.00 ",
08-Dec-17," 5,000.00 ",
08-Dec-17," 6,000.00 ",
08-Dec-17," 1,500.00 ",
08-Dec-17," 2,500.00 ",
08-Dec-17," 2,000.00 ",
08-Dec-17," 2,500.00 ",
08-Dec-17," 2,000.00 ",
08-Dec-17," 2,000.00 ",
08-Dec-17," 10,000.00 ",
08-Dec-17," 1,000.00 ",
08-Dec-17, 500.00 ,
08-Dec-17," 10,000.00 ",
08-Dec-17," 2,000.00 ",
08-Dec-17," 6,000.00 ",
08-Dec-17," 2,000.00 ",
08-Dec-17," 1,500.00 ",
08-Dec-17," 1,000.00 ",
08-Dec-17," 10,000.00 ",
08-Dec-17," 3,000.00 ",
08-Dec-17," 1,000.00 ",
08-Dec-17," 1,000.00 ",
08-Dec-17, 500.00 ,
08-Dec-17," 3,020.00 ",
08-Dec-17," 3,000.00 ",
08-Dec-17,," 1,92,811.45 "
08-Dec-17,," 34,706.06 "
08-Dec-17," 1,24,00,000.00 ",
11-Dec-17, 65.26 ,
11-Dec-17,, 17.70 
11-Dec-17,," 4,88,57,863.00 "
11-Dec-17,," 4,38,41,696.00 "
11-Dec-17,," 3,04,59,280.00 "
11-Dec-17," 3,31,16,852.00 ",
11-Dec-17," 2,74,69,782.00 ",
11-Dec-17," 2,42,97,435.00 ",
12-Dec-17," 1,50,00,000.00 ",
12-Dec-17," 1,50,00,000.00 ",
12-Dec-17," 83,00,000.00 ",
12-Dec-17,," 2,01,757.27 "
12-Dec-17,," 36,316.31 "
12-Dec-17,," 1,78,241.57 "
12-Dec-17,," 32,083.48 "
12-Dec-17,," 1,36,510.84 "
12-Dec-17,," 24,571.95 "
12-Dec-17, 17.70 ,
12-Dec-17,," 4,70,55,982.00 "
12-Dec-17," 3,18,45,398.00 ",
12-Dec-17," 50,00,000.00 ",
12-Dec-17," 1,00,00,000.00 ",
13-Dec-17, 56.05 ,
13-Dec-17,, 65.26 
13-Dec-17,," 1,95,536.70 "
13-Dec-17,," 35,196.61 "
13-Dec-17,," 1,96,467.83 "
13-Dec-17,," 35,364.21 "
13-Dec-17,," 4,68,91,414.00 "
13-Dec-17," 3,22,12,219.00 ",
14-Dec-17," 1,00,00,000.00 ",
14-Dec-17," 50,00,000.00 ",
14-Dec-17,, 17.70 
15-Dec-17, 8.85 ,
15-Dec-17," 10,00,000.00 ",
16-Dec-17, 29.50 ,
16-Dec-17,," 4,51,85,132.00 "
16-Dec-17," 3,20,51,239.00 ",
16-Dec-17,," 4,22,02,206.00 "
16-Dec-17," 2,96,81,718.00 ",
16-Dec-17,," 4,68,57,240.00 "
16-Dec-17," 3,25,68,629.00 ",
18-Dec-17," 40,00,000.00 ",
18-Dec-17," 1,00,00,000.00 ",
18-Dec-17," 1,00,00,000.00 ",
18-Dec-17," 1,50,00,000.00 ",
18-Dec-17,," 1,89,169.64 "
18-Dec-17,," 34,050.54 "
18-Dec-17,," 1,75,384.33 "
18-Dec-17,," 31,569.18 "
18-Dec-17,," 1,91,174.74 "
18-Dec-17,," 34,411.45 "
18-Dec-17, 9.03 ,
18-Dec-17,, 20.65 
18-Dec-17,," 3,76,59,354.00 "
18-Dec-17,," 3,21,84,436.00 "
18-Dec-17," 2,84,00,981.00 ",
18-Dec-17," 2,43,42,569.00 ",
19-Dec-17," 1,50,00,000.00 ",
19-Dec-17," 20,00,000.00 ",
19-Dec-17," 5,00,000.00 ",
19-Dec-17,," 4,41,29,420.00 "
19-Dec-17, 289.10 ,
19-Dec-17,, 47.38 
19-Dec-17,," 1,63,475.05 "
19-Dec-17,," 29,425.51 "
19-Dec-17,," 1,41,140.80 "
19-Dec-17,," 25,405.34 "
19-Dec-17,," 1,83,661.85 "
19-Dec-17,," 33,059.13 "
19-Dec-17," 2,96,88,492.00 ",
19-Dec-17," 12,00,000.00 ",
19-Dec-17," 1,50,00,000.00 ",
20-Dec-17,," 4,66,91,183.00 "
20-Dec-17," 3,54,10,792.00 ",
20-Dec-17, 88.50 ,
20-Dec-17,, 47.20 
20-Dec-17," 1,13,00,000.00 ",
21-Dec-17,," 3,69,17,590.00 "
21-Dec-17," 2,83,26,631.00 ",
21-Dec-17," 40,00,000.00 ",
21-Dec-17," 40,00,000.00 ",
21-Dec-17," 5,00,000.00 ",
21-Dec-17, 53.10 ,
21-Dec-17,, 17.70 
21-Dec-17,," 1,62,446.28 "
21-Dec-17,," 29,240.33 "
22-Dec-17,, 106.20 
22-Dec-17,," 4,42,54,870.00 "
22-Dec-17," 3,09,88,332.00 ",
22-Dec-17," 1,00,00,000.00 ",
22-Dec-17," 5,00,000.00 ",
22-Dec-17," 30,00,000.00 ",
22-Dec-17,," 1,87,437.22 "
